t,control_mode,slam_algorithm,localization_mode,task_id,task_state,motion_mode,planner_mode,active_tool,b1_station,robot_x,robot_y,robot_theta,est_x,est_y,est_theta,pose_error,kalman_covariance,b1_x,b1_y,distance_to_target,min_obstacle,obstacle_risk,battery,battery_mode,completed_task_count,task_complete,charging,slam_landmarks,slam_updates,slam_new_landmarks,grid_occupied_cells,grid_free_cells,grid_updates,grid_entropy,scan_match_score,cartographer_submaps,loop_closures,planner_wp_x,planner_wp_y,planner_wp_active,control_v,control_w,control_tv,slam_map,grid_map
44.9,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.70736,1.31368,2.37838,-1.71,1.312,2.347,0.00363,0.00716,-2.02564,-1.76,-1.0,-1.0,0.0,90.4115,NORMAL,2,0,0,20,316,20,20,72,316,0.25178,3.6,4,0,-1.28,1.3,0,0.0,0.0,4.13617,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2"
45.05,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.70734,1.31365,2.37835,-1.708,1.318,2.349,0.00391,0.00716,-2.00914,-1.76,-1.0,-1.0,0.0,90.40775,NORMAL,2,0,0,20,316,20,20,72,316,0.25178,3.6,4,0,-1.28,1.3,0,0.0,0.0,4.13617,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2"
45.2,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.70731,1.31362,2.37833,-1.709,1.323,2.345,0.00978,0.00716,-1.99264,-1.76,-1.0,-1.0,0.0,90.404,NORMAL,2,0,0,20,316,20,20,72,316,0.25178,3.6,4,0,-1.28,1.3,0,0.0,0.0,4.13617,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2"
45.35,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.70729,1.3136,2.3783,-1.708,1.329,2.343,0.0151,0.00716,-1.97614,-1.76,-1.0,-1.0,0.0,90.40025,NORMAL,2,0,0,20,316,20,20,72,316,0.25178,3.6,4,0,-1.28,1.3,0,0.0,0.0,4.13617,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2"
45.5,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.70727,1.31357,2.37827,-1.704,1.334,2.342,0.02063,0.00716,-1.95964,-1.76,-1.0,-1.0,0.0,90.3965,NORMAL,2,0,0,20,316,20,20,72,316,0.25178,3.6,4,0,-1.28,1.3,0,0.0,0.0,4.13617,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2"
45.65,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.70725,1.31355,2.37825,-1.708,1.339,2.333,0.02507,0.00716,-1.94314,-1.76,-1.0,-1.0,0.0,90.39275,NORMAL,2,0,0,20,316,20,20,72,316,0.25178,3.6,4,0,-1.28,1.3,0,0.0,0.0,4.13617,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2"
45.8,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.70723,1.31352,2.37822,-1.703,1.343,2.34,0.02959,0.00716,-1.92664,-1.76,-1.0,-1.0,0.0,90.389,NORMAL,2,0,0,20,316,20,20,72,316,0.25178,3.6,4,0,-1.28,1.3,0,0.0,0.0,4.13617,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2"
45.95,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.70721,1.31349,2.37819,-1.702,1.347,2.341,0.03344,0.00716,-1.91014,-1.76,-1.0,-1.0,0.0,90.38525,NORMAL,2,0,0,20,316,20,20,72,316,0.25178,3.6,4,0,-1.28,1.3,0,0.0,0.0,4.13617,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2"
46.1,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.70719,1.31347,2.37817,-1.698,1.35,2.347,0.03709,0.00716,-1.89364,-1.76,-1.0,-1.0,0.0,90.3815,NORMAL,2,0,0,20,316,20,20,72,316,0.25178,3.6,4,0,-1.28,1.3,0,0.0,0.0,4.13617,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2"
46.25,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.70717,1.31344,2.37814,-1.694,1.352,2.351,0.04062,0.00716,-1.87714,-1.76,-1.0,-1.0,0.0,90.37775,NORMAL,2,0,0,20,316,20,20,72,316,0.25178,3.6,4,0,-1.28,1.3,0,0.0,0.0,4.13617,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2"
46.4,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.70715,1.31342,2.37811,-1.689,1.353,2.355,0.04395,0.00716,-1.86064,-1.76,-1.0,-1.0,0.0,90.374,NORMAL,2,0,0,20,316,20,20,72,316,0.25178,3.6,4,0,-1.28,1.3,0,0.0,0.0,4.13617,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2"
46.55,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.70713,1.31339,2.37809,-1.683,1.354,2.358,0.04694,0.00716,-1.84414,-1.76,-1.0,-1.0,0.0,90.37025,NORMAL,2,0,0,20,316,20,20,72,316,0.25178,3.6,4,0,-1.28,1.3,0,0.0,0.0,4.13617,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2"
46.7,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.70711,1.31336,2.37806,-1.679,1.354,2.361,0.04939,0.00716,-1.82764,-1.76,-1.0,-1.0,0.0,90.3665,NORMAL,2,0,0,20,316,20,20,72,316,0.25178,3.6,4,0,-1.28,1.3,0,0.0,0.0,4.13617,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2"
46.85,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.70708,1.31334,2.37803,-1.675,1.353,2.364,0.05114,0.00716,-1.81114,-1.76,-1.0,-1.0,0.0,90.36275,NORMAL,2,0,0,20,316,20,20,72,316,0.25178,3.6,4,0,-1.28,1.3,0,0.0,0.0,4.13617,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2"
47.0,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.70706,1.31331,2.37801,-1.671,1.351,2.367,0.05205,0.00716,-1.79464,-1.76,-1.0,-1.0,0.0,90.359,NORMAL,2,0,0,20,316,20,20,72,316,0.25178,3.6,4,0,-1.28,1.3,0,0.0,0.0,4.13617,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2"
